dteday,season,yr,mnth,hr,holiday,weekday,workingday,weathersit,temp,atemp,hum,windspeed,rider_type,riders
26-10-2021,4,0,10,7,0,3,1,1,0.42,0.4242,0.71,0.1642,registered,284
26-10-2021,4,0,10,8,0,3,1,2,0.44,0.4394,0.67,0.194,registered,438
26-10-2021,4,0,10,9,0,3,1,2,0.48,0.4697,0.63,0.2239,registered,226
26-10-2021,4,0,10,10,0,3,1,2,0.52,0.5,0.62,0.2537,registered,105
26-10-2021,4,0,10,11,0,3,1,1,0.52,0.5,0.59,0.3284,registered,132
26-10-2021,4,0,10,12,0,3,1,3,0.58,0.5455,0.53,0.2239,registered,155
26-10-2021,4,0,10,13,0,3,1,3,0.56,0.5303,0.6,0.1045,registered,62
26-10-2021,4,0,10,14,0,3,1,2,0.52,0.5,0.77,0,registered,52
26-10-2021,4,0,10,15,0,3,1,2,0.52,0.5,0.77,0,registered,59
26-10-2021,4,0,10,16,0,3,1,2,0.52,0.5,0.77,0.0896,registered,196
26-10-2021,4,0,10,17,0,3,1,2,0.52,0.5,0.77,0.1045,registered,414
26-10-2021,4,0,10,18,0,3,1,1,0.52,0.5,0.77,0.1642,registered,398
26-10-2021,4,0,10,19,0,3,1,1,0.5,0.4848,0.82,0,registered,306
26-10-2021,4,0,10,20,0,3,1,1,0.5,0.4848,0.88,0,registered,180
26-10-2021,4,0,10,21,0,3,1,2,0.52,0.5,0.77,0,registered,140
26-10-2021,4,0,10,22,0,3,1,2,0.48,0.4697,0.88,0.0896,registered,112
26-10-2021,4,0,10,23,0,3,1,2,0.48,0.4697,0.88,0.0896,registered,72
27-10-2021,4,0,10,0,0,4,1,1,0.46,0.4545,0.94,0,registered,23
27-10-2021,4,0,10,1,0,4,1,1,0.46,0.4545,0.94,0,registered,9
27-10-2021,4,0,10,2,0,4,1,3,0.46,0.4545,0.94,0,registered,5
27-10-2021,4,0,10,3,0,4,1,3,0.46,0.4545,0.94,0,registered,3
27-10-2021,4,0,10,4,0,4,1,3,0.48,0.4697,0.88,0,registered,3
27-10-2021,4,0,10,5,0,4,1,3,0.48,0.4697,0.88,0.0896,registered,14
27-10-2021,4,0,10,6,0,4,1,3,0.5,0.4848,0.82,0,registered,42
27-10-2021,4,0,10,7,0,4,1,2,0.46,0.4545,0.94,0.0896,registered,128
27-10-2021,4,0,10,8,0,4,1,3,0.48,0.4697,0.88,0.194,registered,304
27-10-2021,4,0,10,9,0,4,1,2,0.5,0.4848,0.82,0.1642,registered,155
27-10-2021,4,0,10,10,0,4,1,3,0.5,0.4848,0.88,0.194,registered,52
27-10-2021,4,0,10,11,0,4,1,3,0.5,0.4848,0.88,0.1343,registered,44
27-10-2021,4,0,10,12,0,4,1,3,0.5,0.4848,0.88,0.1343,registered,45
27-10-2021,4,0,10,13,0,4,1,2,0.5,0.4848,0.88,0.1642,registered,64
27-10-2021,4,0,10,14,0,4,1,2,0.52,0.5,0.83,0,registered,76
27-10-2021,4,0,10,15,0,4,1,2,0.52,0.5,0.83,0.1045,registered,95
27-10-2021,4,0,10,16,0,4,1,2,0.56,0.5303,0.73,0.1642,registered,193
27-10-2021,4,0,10,17,0,4,1,2,0.5,0.4848,0.72,0.4627,registered,291
27-10-2021,4,0,10,18,0,4,1,2,0.48,0.4697,0.67,0.4627,registered,226
27-10-2021,4,0,10,19,0,4,1,2,0.44,0.4394,0.67,0.4627,registered,200
27-10-2021,4,0,10,20,0,4,1,1,0.42,0.4242,0.67,0.4925,registered,171
27-10-2021,4,0,10,21,0,4,1,1,0.4,0.4091,0.62,0.5224,registered,119
27-10-2021,4,0,10,22,0,4,1,1,0.36,0.3182,0.66,0.4925,registered,97
27-10-2021,4,0,10,23,0,4,1,1,0.34,0.303,0.61,0.4179,registered,60
28-10-2021,4,0,10,0,0,5,1,1,0.34,0.3182,0.66,0.2537,registered,40
28-10-2021,4,0,10,1,0,5,1,1,0.32,0.303,0.66,0.2537,registered,9
28-10-2021,4,0,10,2,0,5,1,1,0.32,0.303,0.66,0.2836,registered,3
28-10-2021,4,0,10,3,0,5,1,1,0.3,0.2879,0.7,0.2836,registered,4
28-10-2021,4,0,10,4,0,5,1,1,0.3,0.2879,0.65,0.2836,registered,5
28-10-2021,4,0,10,5,0,5,1,2,0.3,0.2879,0.61,0.2537,registered,25
28-10-2021,4,0,10,6,0,5,1,1,0.28,0.2727,0.65,0.2537,registered,74
28-10-2021,4,0,10,7,0,5,1,1,0.28,0.2727,0.65,0.2537,registered,199
28-10-2021,4,0,10,8,0,5,1,1,0.3,0.2879,0.61,0.2836,registered,361
28-10-2021,4,0,10,9,0,5,1,1,0.32,0.303,0.57,0.2239,registered,210
28-10-2021,4,0,10,10,0,5,1,1,0.34,0.3182,0.57,0.2239,registered,102
28-10-2021,4,0,10,11,0,5,1,1,0.36,0.3485,0.5,0.2239,registered,128
28-10-2021,4,0,10,12,0,5,1,2,0.38,0.3939,0.4,0.1642,registered,167
28-10-2021,4,0,10,13,0,5,1,2,0.38,0.3939,0.42,0.2239,registered,185
28-10-2021,4,0,10,14,0,5,1,2,0.36,0.3485,0.46,0.194,registered,152
28-10-2021,4,0,10,15,0,5,1,2,0.36,0.3333,0.43,0.2537,registered,171
28-10-2021,4,0,10,16,0,5,1,2,0.36,0.3485,0.46,0.1642,registered,262
28-10-2021,4,0,10,17,0,5,1,2,0.36,0.3485,0.5,0.1343,registered,411
28-10-2021,4,0,10,18,0,5,1,2,0.36,0.3485,0.53,0.1642,registered,332
28-10-2021,4,0,10,19,0,5,1,2,0.36,0.3485,0.5,0.1343,registered,188
28-10-2021,4,0,10,20,0,5,1,3,0.34,0.3182,0.61,0.2239,registered,131
28-10-2021,4,0,10,21,0,5,1,3,0.32,0.3182,0.7,0.1642,registered,69
28-10-2021,4,0,10,22,0,5,1,3,0.3,0.2879,0.75,0.2836,registered,32
28-10-2021,4,0,10,23,0,5,1,3,0.3,0.2727,0.81,0.3284,registered,31
29-10-2021,4,0,10,0,0,6,0,3,0.28,0.2576,0.87,0.2985,registered,19
29-10-2021,4,0,10,1,0,6,0,3,0.3,0.2727,0.87,0.2985,registered,18
29-10-2021,4,0,10,2,0,6,0,3,0.3,0.2727,0.87,0.2985,registered,16
29-10-2021,4,0,10,3,0,6,0,3,0.3,0.2727,0.81,0.4179,registered,8
29-10-2021,4,0,10,4,0,6,0,3,0.3,0.2727,0.81,0.4179,registered,1
29-10-2021,4,0,10,5,0,6,0,3,0.26,0.2273,0.93,0.3582,registered,1
29-10-2021,4,0,10,6,0,6,0,3,0.26,0.2273,0.87,0.3582,registered,1
29-10-2021,4,0,10,7,0,6,0,3,0.26,0.2273,0.87,0.3582,registered,6
29-10-2021,4,0,10,8,0,6,0,3,0.28,0.2576,0.87,0.3582,registered,16
29-10-2021,4,0,10,9,0,6,0,3,0.28,0.2576,0.87,0.3582,registered,19
29-10-2021,4,0,10,10,0,6,0,3,0.26,0.2273,0.93,0.3284,registered,12
29-10-2021,4,0,10,11,0,6,0,3,0.26,0.2273,0.93,0.3881,registered,26
29-10-2021,4,0,10,12,0,6,0,3,0.24,0.197,0.87,0.4925,registered,44
29-10-2021,4,0,10,13,0,6,0,3,0.24,0.197,0.87,0.5224,registered,30
29-10-2021,4,0,10,14,0,6,0,3,0.24,0.197,0.87,0.4478,registered,29
29-10-2021,4,0,10,15,0,6,0,3,0.22,0.2121,0.93,0.2537,registered,38
29-10-2021,4,0,10,16,0,6,0,3,0.22,0.197,0.93,0.3284,registered,19
29-10-2021,4,0,10,17,0,6,0,3,0.22,0.197,0.93,0.3284,registered,28
29-10-2021,4,0,10,18,0,6,0,3,0.22,0.197,0.93,0.3284,registered,37
29-10-2021,4,0,10,19,0,6,0,1,0.24,0.2121,0.87,0.3582,registered,36
29-10-2021,4,0,10,20,0,6,0,1,0.24,0.2121,0.87,0.3582,registered,40
29-10-2021,4,0,10,21,0,6,0,1,0.24,0.2121,0.87,0.3582,registered,49
29-10-2021,4,0,10,22,0,6,0,1,0.22,0.2121,0.87,0.2239,registered,44
29-10-2021,4,0,10,23,0,6,0,1,0.22,0.2273,0.87,0.194,registered,33
30-10-2021,4,0,10,0,0,0,0,1,0.22,0.2121,0.87,0.2239,registered,47
30-10-2021,4,0,10,1,0,0,0,1,0.22,0.2121,0.87,0.2537,registered,34
30-10-2021,4,0,10,2,0,0,0,1,0.22,0.2121,0.87,0.2836,registered,43
30-10-2021,4,0,10,3,0,0,0,1,0.24,0.2121,0.75,0.3582,registered,26
30-10-2021,4,0,10,4,0,0,0,1,0.22,0.197,0.8,0.3284,registered,10
30-10-2021,4,0,10,5,0,0,0,1,0.24,0.2121,0.75,0.2985,registered,4
30-10-2021,4,0,10,6,0,0,0,1,0.24,0.2273,0.75,0.2537,registered,8
30-10-2021,4,0,10,7,0,0,0,1,0.24,0.2879,0.75,0,registered,15
30-10-2021,4,0,10,8,0,0,0,1,0.26,0.2576,0.7,0.2239,registered,60
30-10-2021,4,0,10,9,0,0,0,1,0.3,0.2879,0.65,0.2537,registered,92
30-10-2021,4,0,10,10,0,0,0,1,0.32,0.3333,0.61,0.0896,registered,125
30-10-2021,4,0,10,11,0,0,0,1,0.36,0.3485,0.53,0.2239,registered,182
30-10-2021,4,0,10,12,0,0,0,1,0.38,0.3939,0.5,0.194,registered,229
30-10-2021,4,0,10,13,0,0,0,1,0.4,0.4091,0.43,0.2239,registered,232
30-10-2021,4,0,10,14,0,0,0,1,0.42,0.4242,0.38,0.194,registered,209
30-10-2021,4,0,10,15,0,0,0,1,0.42,0.4242,0.35,0.1642,registered,202
30-10-2021,4,0,10,16,0,0,0,1,0.42,0.4242,0.32,0.1343,registered,213
30-10-2021,4,0,10,17,0,0,0,1,0.4,0.4091,0.35,0.1045,registered,191
30-10-2021,4,0,10,18,0,0,0,1,0.36,0.3485,0.4,0.1343,registered,162
30-10-2021,4,0,10,19,0,0,0,1,0.56,0.5303,0.49,0.2985,registered,125
30-10-2021,4,0,10,20,0,0,0,1,0.34,0.3636,0.57,0,registered,74
30-10-2021,4,0,10,21,0,0,0,1,0.32,0.3485,0.66,0,registered,75
30-10-2021,4,0,10,22,0,0,0,1,0.3,0.3333,0.75,0,registered,58
30-10-2021,4,0,10,23,0,0,0,1,0.26,0.303,0.87,0,registered,30
31-10-2021,4,0,10,0,0,1,1,1,0.26,0.303,0.87,0,registered,20
31-10-2021,4,0,10,1,0,1,1,1,0.26,0.303,0.81,0,registered,8
31-10-2021,4,0,10,2,0,1,1,1,0.24,0.2879,0.87,0,registered,3
31-10-2021,4,0,10,3,0,1,1,1,0.24,0.2576,0.87,0.1045,registered,3
31-10-2021,4,0,10,4,0,1,1,1,0.24,0.2879,0.87,0,registered,5
31-10-2021,4,0,10,5,0,1,1,1,0.22,0.2727,0.93,0,registered,18
31-10-2021,4,0,10,6,0,1,1,1,0.24,0.2879,0.87,0,registered,82
31-10-2021,4,0,10,7,0,1,1,1,0.24,0.2879,0.93,0,registered,216
31-10-2021,4,0,10,8,0,1,1,2,0.28,0.3182,0.87,0,registered,355
31-10-2021,4,0,10,9,0,1,1,2,0.32,0.3182,0.76,0.1642,registered,197
31-10-2021,4,0,10,10,0,1,1,2,0.36,0.3485,0.57,0.1642,registered,87
31-10-2021,4,0,10,11,0,1,1,1,0.4,0.4091,0.5,0.1343,registered,97
31-10-2021,4,0,10,12,0,1,1,1,0.42,0.4242,0.44,0.2239,registered,140
31-10-2021,4,0,10,13,0,1,1,2,0.44,0.4394,0.44,0.2239,registered,128
31-10-2021,4,0,10,14,0,1,1,2,0.44,0.4394,0.47,0.2239,registered,119
31-10-2021,4,0,10,15,0,1,1,1,0.44,0.4394,0.47,0.1642,registered,141
31-10-2021,4,0,10,16,0,1,1,1,0.42,0.4242,0.54,0.1642,registered,242
31-10-2021,4,0,10,17,0,1,1,1,0.42,0.4242,0.54,0.1343,registered,442
31-10-2021,4,0,10,18,0,1,1,1,0.4,0.4091,0.66,0.0896,registered,392
31-10-2021,4,0,10,19,0,1,1,1,0.4,0.4091,0.66,0.0896,registered,226
31-10-2021,4,0,10,20,0,1,1,1,0.4,0.4091,0.66,0.0896,registered,154
31-10-2021,4,0,10,21,0,1,1,2,0.36,0.3485,0.76,0.194,registered,109
31-10-2021,4,0,10,22,0,1,1,2,0.36,0.3485,0.76,0.194,registered,77
31-10-2021,4,0,10,23,0,1,1,2,0.36,0.3485,0.76,0.194,registered,46
01-11-2021,4,0,11,0,0,2,1,2,0.36,0.3485,0.87,0.1642,registered,18
01-11-2021,4,0,11,1,0,2,1,1,0.36,0.3485,0.81,0.1343,registered,8
01-11-2021,4,0,11,2,0,2,1,2,0.36,0.3485,0.81,0.1642,registered,3
01-11-2021,4,0,11,3,0,2,1,2,0.36,0.3485,0.81,0.1343,registered,5
01-11-2021,4,0,11,4,0,2,1,1,0.34,0.3182,0.81,0.2239,registered,7
01-11-2021,4,0,11,5,0,2,1,1,0.32,0.3182,0.81,0.194,registered,18
01-11-2021,4,0,11,6,0,2,1,1,0.32,0.3182,0.81,0.194,registered,90
01-11-2021,4,0,11,7,0,2,1,1,0.34,0.3333,0.76,0.194,registered,246
01-11-2021,4,0,11,8,0,2,1,1,0.36,0.3333,0.71,0.2537,registered,402
01-11-2021,4,0,11,9,0,2,1,1,0.4,0.4091,0.66,0.1642,registered,206
01-11-2021,4,0,11,10,0,2,1,1,0.44,0.4394,0.62,0.1343,registered,114
01-11-2021,4,0,11,11,0,2,1,1,0.46,0.4545,0.63,0.1045,registered,101
01-11-2021,4,0,11,12,0,2,1,1,0.5,0.4848,0.48,0.0896,registered,153
01-11-2021,4,0,11,13,0,2,1,1,0.48,0.4697,0.55,0.194,registered,147
01-11-2021,4,0,11,14,0,2,1,1,0.5,0.4848,0.48,0.2537,registered,118
01-11-2021,4,0,11,15,0,2,1,1,0.5,0.4848,0.45,0.1343,registered,148
01-11-2021,4,0,11,16,0,2,1,1,0.48,0.4697,0.44,0.1642,registered,252
01-11-2021,4,0,11,17,0,2,1,1,0.44,0.4394,0.54,0.1642,registered,470
01-11-2021,4,0,11,18,0,2,1,1,0.42,0.4242,0.58,0.1045,registered,421
01-11-2021,4,0,11,19,0,2,1,1,0.42,0.4242,0.58,0.0896,registered,274
01-11-2021,4,0,11,20,0,2,1,1,0.4,0.4091,0.71,0,registered,191
01-11-2021,4,0,11,21,0,2,1,1,0.36,0.3788,0.81,0,registered,114
01-11-2021,4,0,11,22,0,2,1,1,0.36,0.3788,0.81,0,registered,91
01-11-2021,4,0,11,23,0,2,1,1,0.34,0.3636,0.87,0,registered,61
02-11-2021,4,0,11,0,0,3,1,1,0.32,0.3485,0.87,0,registered,19
02-11-2021,4,0,11,1,0,3,1,1,0.3,0.3333,0.87,0,registered,8
02-11-2021,4,0,11,2,0,3,1,1,0.3,0.3333,0.87,0,registered,2
02-11-2021,4,0,11,3,0,3,1,1,0.3,0.3333,0.75,0,registered,2
02-11-2021,4,0,11,4,0,3,1,1,0.3,0.3333,0.87,0,registered,4
02-11-2021,4,0,11,5,0,3,1,1,0.3,0.3333,0.81,0,registered,27
02-11-2021,4,0,11,6,0,3,1,1,0.3,0.3333,0.81,0,registered,91
02-11-2021,4,0,11,7,0,3,1,1,0.3,0.3333,0.81,0,registered,240
02-11-2021,4,0,11,8,0,3,1,1,0.32,0.3485,0.87,0,registered,452
02-11-2021,4,0,11,9,0,3,1,1,0.34,0.3636,0.87,0,registered,213
02-11-2021,4,0,11,10,0,3,1,1,0.4,0.4091,0.71,0.0896,registered,108
02-11-2021,4,0,11,11,0,3,1,1,0.42,0.4242,0.71,0.1343,registered,117
02-11-2021,4,0,11,12,0,3,1,1,0.46,0.4545,0.55,0.1642,registered,157
02-11-2021,4,0,11,13,0,3,1,1,0.48,0.4697,0.48,0.1642,registered,139
02-11-2021,4,0,11,14,0,3,1,1,0.5,0.4848,0.45,0.1642,registered,132
02-11-2021,4,0,11,15,0,3,1,1,0.48,0.4697,0.51,0.1642,registered,161
02-11-2021,4,0,11,16,0,3,1,1,0.48,0.4697,0.51,0.1045,registered,231
02-11-2021,4,0,11,17,0,3,1,1,0.44,0.4394,0.62,0.194,registered,523
02-11-2021,4,0,11,18,0,3,1,1,0.42,0.4242,0.71,0.1642,registered,448
02-11-2021,4,0,11,19,0,3,1,1,0.4,0.4091,0.76,0.1343,registered,257
02-11-2021,4,0,11,20,0,3,1,1,0.4,0.4091,0.66,0.1343,registered,177
02-11-2021,4,0,11,21,0,3,1,1,0.38,0.3939,0.71,0.1343,registered,155
02-11-2021,4,0,11,22,0,3,1,1,0.36,0.3485,0.71,0.1343,registered,99
02-11-2021,4,0,11,23,0,3,1,1,0.36,0.3636,0.76,0.0896,registered,54
03-11-2021,4,0,11,0,0,4,1,1,0.36,0.3636,0.76,0.0896,registered,28
03-11-2021,4,0,11,1,0,4,1,1,0.34,0.3333,0.81,0.1343,registered,12
03-11-2021,4,0,11,2,0,4,1,1,0.34,0.3333,0.76,0.1343,registered,5
03-11-2021,4,0,11,3,0,4,1,1,0.34,0.3333,0.81,0.1343,registered,4
03-11-2021,4,0,11,4,0,4,1,1,0.32,0.3333,0.81,0.0896,registered,3
03-11-2021,4,0,11,5,0,4,1,1,0.32,0.3333,0.81,0.1343,registered,27
03-11-2021,4,0,11,6,0,4,1,1,0.34,0.3333,0.76,0.194,registered,96
03-11-2021,4,0,11,7,0,4,1,2,0.32,0.3333,0.81,0.0896,registered,280
03-11-2021,4,0,11,8,0,4,1,2,0.34,0.3485,0.81,0.0896,registered,394
03-11-2021,4,0,11,9,0,4,1,2,0.36,0.3485,0.81,0.194,registered,155
03-11-2021,4,0,11,10,0,4,1,2,0.4,0.4091,0.76,0.194,registered,98
03-11-2021,4,0,11,11,0,4,1,1,0.44,0.4394,0.67,0.194,registered,108
03-11-2021,4,0,11,12,0,4,1,1,0.5,0.4848,0.51,0.194,registered,162
03-11-2021,4,0,11,13,0,4,1,2,0.52,0.5,0.48,0.2537,registered,150
03-11-2021,4,0,11,14,0,4,1,1,0.52,0.5,0.52,0.1642,registered,120
03-11-2021,4,0,11,15,0,4,1,1,0.52,0.5,0.52,0.1642,registered,138
03-11-2021,4,0,11,16,0,4,1,1,0.52,0.5,0.48,0.194,registered,234
03-11-2021,4,0,11,17,0,4,1,1,0.48,0.4697,0.55,0.0896,registered,465
03-11-2021,4,0,11,18,0,4,1,1,0.46,0.4545,0.63,0.1343,registered,409
03-11-2021,4,0,11,19,0,4,1,1,0.44,0.4394,0.67,0.0896,registered,234
03-11-2021,4,0,11,20,0,4,1,1,0.42,0.4242,0.71,0.1045,registered,198
03-11-2021,4,0,11,21,0,4,1,1,0.4,0.4091,0.76,0.1343,registered,140
03-11-2021,4,0,11,22,0,4,1,1,0.4,0.4091,0.82,0,registered,116
03-11-2021,4,0,11,23,0,4,1,1,0.4,0.4091,0.82,0.0896,registered,80
04-11-2021,4,0,11,0,0,5,1,2,0.4,0.4091,0.82,0,registered,32
04-11-2021,4,0,11,1,0,5,1,2,0.4,0.4091,0.82,0,registered,16
04-11-2021,4,0,11,2,0,5,1,2,0.4,0.4091,0.76,0,registered,8
04-11-2021,4,0,11,3,0,5,1,2,0.38,0.3939,0.87,0.1642,registered,7
04-11-2021,4,0,11,4,0,5,1,2,0.38,0.3939,0.87,0.0896,registered,6
04-11-2021,4,0,11,5,0,5,1,2,0.38,0.3939,0.87,0,registered,23
04-11-2021,4,0,11,6,0,5,1,2,0.38,0.3939,0.87,0.0896,registered,64
04-11-2021,4,0,11,7,0,5,1,2,0.4,0.4091,0.86,0.2239,registered,235
04-11-2021,4,0,11,8,0,5,1,2,0.4,0.4091,0.87,0.3582,registered,387
04-11-2021,4,0,11,9,0,5,1,2,0.42,0.4242,0.71,0.4627,registered,239
04-11-2021,4,0,11,10,0,5,1,2,0.42,0.4242,0.71,0.3284,registered,115
04-11-2021,4,0,11,11,0,5,1,2,0.44,0.4394,0.67,0.4478,registered,128
04-11-2021,4,0,11,12,0,5,1,2,0.48,0.4697,0.55,0.4925,registered,153
04-11-2021,4,0,11,13,0,5,1,1,0.44,0.4394,0.51,0.4179,registered,161
04-11-2021,4,0,11,14,0,5,1,1,0.44,0.4394,0.47,0.2985,registered,147
04-11-2021,4,0,11,15,0,5,1,1,0.46,0.4545,0.44,0.3881,registered,192
04-11-2021,4,0,11,16,0,5,1,1,0.46,0.4545,0.36,0.3881,registered,237
04-11-2021,4,0,11,17,0,5,1,1,0.42,0.4242,0.38,0.3582,registered,438
04-11-2021,4,0,11,18,0,5,1,1,0.42,0.4242,0.32,0.4627,registered,339
04-11-2021,4,0,11,19,0,5,1,1,0.4,0.4091,0.37,0.3582,registered,182
04-11-2021,4,0,11,20,0,5,1,1,0.36,0.3333,0.43,0.2836,registered,171
04-11-2021,4,0,11,21,0,5,1,1,0.34,0.3182,0.46,0.2537,registered,115
04-11-2021,4,0,11,22,0,5,1,1,0.34,0.303,0.46,0.3284,registered,109
04-11-2021,4,0,11,23,0,5,1,1,0.32,0.303,0.49,0.3284,registered,72
05-11-2021,4,0,11,0,0,6,0,1,0.32,0.2879,0.45,0.3582,registered,48
05-11-2021,4,0,11,1,0,6,0,1,0.32,0.303,0.45,0.2985,registered,57
05-11-2021,4,0,11,2,0,6,0,1,0.3,0.2727,0.52,0.3284,registered,24
05-11-2021,4,0,11,3,0,6,0,1,0.3,0.2727,0.52,0.2985,registered,8
05-11-2021,4,0,11,4,0,6,0,1,0.28,0.2576,0.56,0.3284,registered,5
05-11-2021,4,0,11,5,0,6,0,1,0.26,0.2273,0.6,0.3284,registered,2
05-11-2021,4,0,11,6,0,6,0,1,0.26,0.2424,0.6,0.2537,registered,20
05-11-2021,4,0,11,7,0,6,0,1,0.26,0.2424,0.6,0.2836,registered,31
05-11-2021,4,0,11,8,0,6,0,1,0.28,0.2576,0.56,0.3284,registered,80
05-11-2021,4,0,11,9,0,6,0,1,0.3,0.2727,0.56,0.2985,registered,111
05-11-2021,4,0,11,10,0,6,0,1,0.32,0.303,0.53,0.2537,registered,171
05-11-2021,4,0,11,11,0,6,0,1,0.36,0.3636,0.46,0.1045,registered,169
05-11-2021,4,0,11,12,0,6,0,1,0.36,0.3485,0.46,0.1642,registered,235
05-11-2021,4,0,11,13,0,6,0,1,0.4,0.4091,0.37,0.1045,registered,207
05-11-2021,4,0,11,14,0,6,0,1,0.42,0.4242,0.35,0.1343,registered,227
05-11-2021,4,0,11,15,0,6,0,1,0.4,0.4091,0.37,0.194,registered,202
05-11-2021,4,0,11,16,0,6,0,1,0.4,0.4091,0.4,0.2239,registered,207
05-11-2021,4,0,11,17,0,6,0,1,0.38,0.3939,0.4,0.1642,registered,234
05-11-2021,4,0,11,18,0,6,0,1,0.36,0.3636,0.5,0.0896,registered,185
05-11-2021,4,0,11,19,0,6,0,1,0.34,0.3636,0.53,0,registered,159
05-11-2021,4,0,11,20,0,6,0,1,0.32,0.3485,0.66,0,registered,136
05-11-2021,4,0,11,21,0,6,0,1,0.32,0.3485,0.66,0,registered,99
05-11-2021,4,0,11,22,0,6,0,1,0.3,0.3333,0.65,0,registered,72
05-11-2021,4,0,11,23,0,6,0,1,0.28,0.3182,0.7,0,registered,81
06-11-2021,4,0,11,0,0,0,0,1,0.28,0.3182,0.75,0,registered,65
06-11-2021,4,0,11,1,0,0,0,1,0.26,0.303,0.81,0,registered,104
06-11-2021,4,0,11,2,0,0,0,1,0.26,0.303,0.81,0,registered,23
06-11-2021,4,0,11,3,0,0,0,1,0.24,0.2879,0.87,0,registered,4
06-11-2021,4,0,11,4,0,0,0,1,0.24,0.2879,0.87,0,registered,6
06-11-2021,4,0,11,5,0,0,0,1,0.24,0.2424,0.87,0.1343,registered,5
06-11-2021,4,0,11,6,0,0,0,1,0.26,0.2879,0.81,0.0896,registered,11
06-11-2021,4,0,11,7,0,0,0,1,0.26,0.2727,0.87,0.1045,registered,24
06-11-2021,4,0,11,8,0,0,0,2,0.28,0.303,0.87,0.0896,registered,71
06-11-2021,4,0,11,9,0,0,0,2,0.3,0.3182,0.75,0.0896,registered,134
06-11-2021,4,0,11,10,0,0,0,1,0.36,0.3636,0.66,0.0896,registered,186
06-11-2021,4,0,11,11,0,0,0,1,0.42,0.4242,0.58,0.0896,registered,216
06-11-2021,4,0,11,12,0,0,0,1,0.44,0.4394,0.54,0,registered,226
06-11-2021,4,0,11,13,0,0,0,1,0.46,0.4545,0.51,0.1642,registered,209
06-11-2021,4,0,11,14,0,0,0,1,0.46,0.4545,0.55,0.194,registered,219
06-11-2021,4,0,11,15,0,0,0,1,0.48,0.4697,0.51,0.194,registered,210
06-11-2021,4,0,11,16,0,0,0,1,0.46,0.4545,0.55,0.2239,registered,263
06-11-2021,4,0,11,17,0,0,0,1,0.44,0.4394,0.62,0.1642,registered,185
06-11-2021,4,0,11,18,0,0,0,1,0.42,0.4242,0.71,0.1045,registered,146
06-11-2021,4,0,11,19,0,0,0,1,0.38,0.3939,0.76,0.194,registered,130
06-11-2021,4,0,11,20,0,0,0,1,0.36,0.3636,0.81,0.1045,registered,100
06-11-2021,4,0,11,21,0,0,0,1,0.36,0.3636,0.81,0.0896,registered,77
06-11-2021,4,0,11,22,0,0,0,1,0.36,0.3788,0.87,0,registered,40
06-11-2021,4,0,11,23,0,0,0,1,0.34,0.3485,0.87,0.0896,registered,43
07-11-2021,4,0,11,0,0,1,1,1,0.34,0.3636,0.87,0,registered,14
07-11-2021,4,0,11,1,0,1,1,1,0.34,0.3636,0.87,0,registered,6
07-11-2021,4,0,11,2,0,1,1,1,0.32,0.3485,0.93,0,registered,2
07-11-2021,4,0,11,3,0,1,1,1,0.32,0.3485,0.93,0,registered,3
07-11-2021,4,0,11,4,0,1,1,1,0.32,0.3485,0.93,0,registered,4
07-11-2021,4,0,11,5,0,1,1,1,0.3,0.3333,0.93,0,registered,25
07-11-2021,4,0,11,6,0,1,1,2,0.28,0.3182,0.93,0,registered,97
07-11-2021,4,0,11,7,0,1,1,2,0.28,0.3182,0.93,0,registered,305
07-11-2021,4,0,11,8,0,1,1,2,0.3,0.3182,1,0.0896,registered,397
07-11-2021,4,0,11,9,0,1,1,2,0.34,0.3333,1,0.1343,registered,156
07-11-2021,4,0,11,10,0,1,1,1,0.36,0.3485,0.93,0.1343,registered,95
07-11-2021,4,0,11,11,0,1,1,1,0.42,0.4242,0.77,0.1045,registered,100
07-11-2021,4,0,11,12,0,1,1,1,0.46,0.4545,0.67,0,registered,158
07-11-2021,4,0,11,13,0,1,1,1,0.54,0.5152,0.49,0.0896,registered,157
07-11-2021,4,0,11,14,0,1,1,1,0.56,0.5303,0.37,0.1642,registered,115
07-11-2021,4,0,11,15,0,1,1,1,0.56,0.5303,0.37,0.1045,registered,132
07-11-2021,4,0,11,16,0,1,1,1,0.52,0.5,0.45,0,registered,255
07-11-2021,4,0,11,17,0,1,1,1,0.5,0.4848,0.45,0.1642,registered,489
07-11-2021,4,0,11,18,0,1,1,1,0.46,0.4545,0.59,0.1045,registered,407
07-11-2021,4,0,11,19,0,1,1,1,0.46,0.4545,0.59,0,registered,280
07-11-2021,4,0,11,20,0,1,1,1,0.4,0.4091,0.71,0,registered,187
07-11-2021,4,0,11,21,0,1,1,1,0.38,0.3939,0.82,0.1045,registered,129
07-11-2021,4,0,11,22,0,1,1,1,0.36,0.3636,0.81,0.0896,registered,102
07-11-2021,4,0,11,23,0,1,1,1,0.36,0.3636,0.87,0.0896,registered,47
08-11-2021,4,0,11,0,0,2,1,1,0.34,0.3485,0.87,0.0896,registered,18
08-11-2021,4,0,11,1,0,2,1,1,0.32,0.3333,0.93,0.1045,registered,8
08-11-2021,4,0,11,2,0,2,1,1,0.32,0.3485,0.87,0,registered,1
08-11-2021,4,0,11,3,0,2,1,1,0.32,0.3485,0.87,0,registered,3
